pathwayName,searchTerms,genes,library,diseaseId,name,therapeuticAreas
Infection With Mycobacterium Tuberculosis,tuberculosis,PTPA,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,PGK1,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,CTSG,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,B2M,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,RPS27A,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,KPNA1,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,PSTS1,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,SECY,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,ADHE2,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,VPS33B,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,KATG,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,SAPM,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,GGTA,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,RV1281C,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,RV2779C,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,RV2238C,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,EIS,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,MSRA,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,KPNB1,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,HGS,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,MT2748,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,IRTB,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,IRTA,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,LTF,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,RAB5A,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,RV3655C,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,SODC,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,UBA52,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,SODB,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,AHPD,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,AHPC,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,ENO1,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,RV1282C,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,CORO1A,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,RPOZ,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,RNF213,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,SECF,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,SECG,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,SECD,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,UBC,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,SECE,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,UBB,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,MRC1,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,MAPK3,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,DLAT,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,MAPK1,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,TPX,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,TRIM27,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,LPRG,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,NOS2,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,RV3654C,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,LPRM,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Infection With Mycobacterium Tuberculosis,tuberculosis,ATP6V1H,Reactome_Pathways_2024,MONDO_0018076,tuberculosis,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,5S RRNA,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL22,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS8,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL21,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS9,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL24,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS6,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,NUP214,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL23,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS7,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,GTF2F1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,NUP210,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,GTF2F2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPSA,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,PA,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,NUP93,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,NUP98,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,FAU,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,HA,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL26,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL28,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL22L1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL27,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL29,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL26L1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,NUP205,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL11,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL10,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL13,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL12,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS4Y2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,NUP160,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS4Y1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL36AL,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,NUP85,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL15,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL14,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS5,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL17,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,NUP88,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RAE1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL19,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL18,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL41,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,NUP153,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,NUP155,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL39L,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL3L,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS27,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS26,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS29,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS28,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL27A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS21,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS20,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS23,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS25,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS24,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL5,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,POM121,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL6,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL31,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL30,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL32,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,28S RRNA,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL35,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL34,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,M,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL9,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,IPO5,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL7,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,AAAS,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL8,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS16,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS15,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS18,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS17,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,TPR,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,POM121C,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS19,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,NUP62,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL37,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL36,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL39,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS10,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL38,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS12,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS11,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS14,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS13,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,HSP90AA1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,SEC13,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,NDC1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL13A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,NUP133,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS3A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,DNAJC3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,NUP50,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,NUP54,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL37A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,NUP58,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,GRSF1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,PB2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,PB1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,SEH1L,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,18S RRNA,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPS27L,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,NUP42,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,NUP43,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,5.8S RRNA,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Influenza Viral RNA Transcription and Replication,viral,RPL36A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
